trace_id,event_id,org:group,resource country,organization country,resource,organization involved,org:role,impact,product,timestamp,activity
1-728641711,2,Org line C,USA,us,Stephen,N55 3rd,C_6,High,PROD785,2012-04-23 18:26:56+00:00,Accepted_In Progress
1-728641711,3,Org line C,USA,us,Stephen,N55 3rd,C_6,High,PROD785,2012-05-14 12:51:02+00:00,Completed_Closed
1-728649379,0,Org line A2,Sweden,se,Jörgen,G349 3rd,A2_3,High,PROD750,2012-04-20 15:32:44+00:00,Accepted_In Progress
1-728649379,1,Org line A2,Sweden,se,Jörgen,G349 3rd,A2_3,High,PROD750,2012-04-20 15:47:59+00:00,Completed_Closed
1-729423803,0,Org line C,Sweden,se,Klas,U2 2nd,E_6,Major,PROD802,2012-04-23 08:11:42+00:00,Accepted_In Progress
1-729423803,1,Org line C,Sweden,se,Klas,U2 2nd,E_6,Major,PROD802,2012-05-24 11:24:32+00:00,Completed_Closed
1-729440922,0,Org line C,Japan,jp,Shin,S29 2nd,,Major,PROD348,2012-04-23 07:29:47+00:00,Accepted_In Progress
1-729440922,1,Org line C,Japan,jp,Shin,S29 2nd,,Major,PROD348,2012-04-25 09:20:11+00:00,Completed_Closed
1-729635576,0,Org line C,INDIA,se,Pai,G153 2nd,E_7,Medium,PROD671,2012-04-23 14:04:18+00:00,Accepted_In Progress
1-729635576,1,Org line C,INDIA,se,Pai,G153 2nd,E_7,Medium,PROD671,2012-05-18 10:11:18+00:00,Completed_Closed
1-729711756,0,Org line A2,Sweden,se,Maria,G118 2nd,A2_4,Medium,PROD591,2012-04-23 13:24:45+00:00,Accepted_In Progress
1-729711756,1,Org line A2,Sweden,se,Maria,G118 2nd,A2_4,Medium,PROD591,2012-05-09 15:27:57+00:00,Completed_Closed
1-729826369,0,Org line G3,POLAND,us,Ewa,G199 3rd,,High,PROD98,2012-04-23 14:56:04+00:00,Accepted_In Progress
1-729826369,1,Org line G3,POLAND,us,Ewa,G199 3rd,,High,PROD98,2012-04-23 14:59:57+00:00,Completed_Closed
1-729966151,0,Org line C,Sweden,be,Kåre,G55 2nd,E_1,Medium,PROD227,2012-04-23 16:15:33+00:00,Accepted_In Progress
1-729966151,1,Org line C,Sweden,be,Kåre,G55 2nd,E_1,Medium,PROD227,2012-05-03 13:46:11+00:00,Completed_Closed
1-730084841,0,Org line C,Sweden,in,Vesa,G268 3rd,C_6,Major,PROD805,2012-04-23 22:48:09+00:00,Queued_Awaiting Assignment
1-730084841,1,Org line C,Sweden,in,Himanshu,G266 2nd,E_10,Major,PROD805,2012-04-23 23:08:35+00:00,Accepted_In Progress
1-730084841,2,Org line C,Sweden,in,Himanshu,G266 2nd,E_10,Major,PROD805,2012-04-23 23:09:14+00:00,Completed_Closed
1-730084875,0,Org line C,Sweden,se,Vesa,G268 3rd,C_6,Major,PROD805,2012-04-23 23:05:25+00:00,Accepted_In Progress
1-730084875,1,Org line C,Sweden,se,Vesa,G268 3rd,C_6,Major,PROD805,2012-04-23 23:06:50+00:00,Queued_Awaiting Assignment
1-730084875,2,Org line C,Sweden,se,Björn,G268 3rd,C_6,Major,PROD805,2012-04-24 08:15:22+00:00,Accepted_In Progress
1-730084875,3,Org line C,Sweden,se,Björn,G268 3rd,C_6,Major,PROD805,2012-05-02 15:23:13+00:00,Completed_Closed
1-730644447,0,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD96,2012-04-24 09:49:59+00:00,Accepted_In Progress
1-730644447,1,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD96,2012-04-24 09:55:03+00:00,Completed_Closed
1-730923421,0,Org line C,Sweden,in,Kamal,G271 2nd,E_10,Low,PROD802,2012-04-24 13:09:13+00:00,Accepted_In Progress
1-730923421,1,Org line C,Sweden,in,Kamal,G271 2nd,E_10,Low,PROD802,2012-04-24 13:09:47+00:00,Accepted_Wait
1-730923421,2,Org line C,Sweden,in,Kamal,G271 2nd,E_10,Low,PROD802,2012-05-10 15:56:14+00:00,Completed_Closed
1-730961258,0,Org line A2,Sweden,se,Jörgen,G28 3rd,A2_2,Major,PROD182,2012-04-24 13:46:35+00:00,Accepted_In Progress
1-730961258,1,Org line A2,Sweden,se,Jörgen,G28 3rd,A2_2,Major,PROD182,2012-05-08 06:38:40+00:00,Completed_Closed
1-731792664,0,Org line C,Sweden,in,Bikshamaiah,G119 2nd,E_8,Medium,PROD597,2012-04-25 08:34:38+00:00,Accepted_In Progress
1-731792664,1,Org line C,Sweden,in,Bikshamaiah,G119 2nd,E_8,Medium,PROD597,2012-04-25 09:24:33+00:00,Completed_Closed
1-731908702,0,Org line C,Sweden,in,Bikshamaiah,G119 2nd,E_8,Medium,PROD597,2012-04-25 08:50:00+00:00,Accepted_In Progress
1-731908702,1,Org line C,Sweden,in,Bikshamaiah,G119 2nd,E_8,Medium,PROD597,2012-04-25 09:23:14+00:00,Accepted_In Progress
1-731908702,2,Org line C,Sweden,in,Bikshamaiah,G119 2nd,E_8,Medium,PROD597,2012-04-30 10:29:39+00:00,Completed_Closed
1-732289301,0,Org line C,INDIA,in,-,G162 2nd,E_7,High,PROD646,2012-04-25 14:51:48+00:00,Accepted_In Progress
1-732289301,1,Org line C,INDIA,in,-,G162 2nd,E_7,High,PROD646,2012-04-25 15:01:56+00:00,Queued_Awaiting Assignment
1-732289301,2,Org line C,INDIA,in,Anith,G79,E_5,High,PROD646,2012-04-25 15:06:02+00:00,Accepted_In Progress
1-732289301,3,Org line C,INDIA,in,Hemanth,G162 2nd,E_7,High,PROD646,2012-04-25 15:08:42+00:00,Accepted_In Progress
1-732289301,4,Org line C,INDIA,in,Rajkishore,G162 2nd,E_7,High,PROD646,2012-04-25 16:05:30+00:00,Accepted_Assigned
1-732289301,5,Org line C,INDIA,in,Rajkishore,G162 2nd,E_7,High,PROD646,2012-05-22 12:24:08+00:00,Accepted_In Progress
1-732289301,6,Org line C,INDIA,in,Rajkishore,G162 2nd,E_7,High,PROD646,2012-05-22 12:24:42+00:00,Completed_Closed
1-732357301,0,Org line C,Sweden,in,Rohit,G271 2nd,E_10,Medium,PROD802,2012-04-25 16:18:15+00:00,Accepted_In Progress
1-732357301,1,Org line C,Sweden,in,Rohit,G271 2nd,E_10,Medium,PROD802,2012-04-25 16:59:52+00:00,Accepted_Wait
1-732357301,2,Org line C,Sweden,in,Rohit,G271 2nd,E_10,Medium,PROD802,2012-05-14 11:05:13+00:00,Accepted_In Progress
1-732357301,3,Org line C,Sweden,in,Rohit,G271 2nd,E_10,Medium,PROD802,2012-05-14 12:27:02+00:00,Completed_Closed
1-733169018,0,Org line A2,POLAND,se,Michal,G362 3rd,A2_3,Medium,PROD241,2012-04-26 11:19:24+00:00,Accepted_In Progress
1-733169018,1,Org line A2,POLAND,se,Michal,G362 3rd,A2_3,Medium,PROD241,2012-05-14 11:16:48+00:00,Completed_Closed
1-733336456,0,Org line C,Sweden,us,Dweep,G13 2nd,E_1,High,PROD398,2012-04-26 13:59:06+00:00,Accepted_In Progress
1-733336456,1,Org line C,Sweden,us,Dweep,G13 2nd,E_1,High,PROD398,2012-05-07 07:19:47+00:00,Accepted_In Progress
1-733336456,2,Org line C,Sweden,us,Dweep,G13 2nd,E_1,High,PROD398,2012-05-23 10:56:40+00:00,Completed_Closed
1-733451291,0,Org line C,USA,us,Edward,N6 2nd,,High,PROD487,2012-04-26 16:37:17+00:00,Accepted_In Progress
1-733451291,1,Org line C,USA,us,Edward,N6 2nd,,High,PROD487,2012-04-26 16:39:25+00:00,Completed_Closed
1-733562890,0,Org line B,INDIA,se,Srinivasan,G230 2nd,E_10,High,PROD424,2012-04-27 08:01:45+00:00,Queued_Awaiting Assignment
1-733562890,1,Org line B,INDIA,se,Rijin,G230 2nd,E_10,High,PROD424,2012-04-27 09:08:12+00:00,Accepted_In Progress
1-733562890,2,Org line C,Sweden,se,Tomas,G250 3rd,C_6,High,PROD424,2012-04-30 13:24:09+00:00,Queued_Awaiting Assignment
1-733562890,3,Org line C,Sweden,se,Kenneth,G250 3rd,C_6,High,PROD424,2012-04-30 14:09:45+00:00,Accepted_In Progress
1-733562890,4,Org line C,Sweden,se,Kenneth,G250 3rd,C_6,High,PROD424,2012-05-09 13:03:01+00:00,Accepted_Wait
1-733562890,5,Org line C,Sweden,se,Tomas,G250 3rd,C_6,High,PROD424,2012-05-23 12:55:27+00:00,Accepted_In Progress
1-733562890,6,Org line C,Sweden,se,Tomas,G250 3rd,C_6,High,PROD424,2012-05-23 12:56:10+00:00,Completed_Closed
1-733649220,0,Org line C,Sweden,in,Prasad,G236 2nd,E_10,High,PROD471,2012-04-27 04:41:52+00:00,Accepted_In Progress
1-733649220,1,Org line C,Sweden,in,Prasad,G236 2nd,E_10,High,PROD471,2012-04-27 04:45:17+00:00,Queued_Awaiting Assignment
1-733649220,2,Org line C,Sweden,in,Varun,G236 2nd,E_10,High,PROD471,2012-04-27 06:33:50+00:00,Accepted_In Progress
1-733649220,3,Org line C,Sweden,in,Varun,G236 2nd,E_10,High,PROD471,2012-04-27 11:44:06+00:00,Completed_Closed
1-734831769,0,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-04-27 12:51:08+00:00,Accepted_In Progress
1-734831769,1,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-04-27 13:05:37+00:00,Completed_Closed
1-734921423,0,Org line C,Sweden,us,Bjarne,G88 2nd,E_4,Medium,PROD794,2012-04-27 12:34:05+00:00,Accepted_In Progress
1-734921423,1,Org line C,Sweden,us,Bjarne,G88 2nd,E_4,Medium,PROD794,2012-05-08 13:02:28+00:00,Completed_Closed
1-735185827,0,Org line C,Sweden,se,Niklas,N12 2nd,E_9,Low,PROD673,2012-04-28 10:17:13+00:00,Accepted_In Progress
1-735185827,1,Org line C,Sweden,se,Niklas,N12 2nd,E_9,Low,PROD673,2012-04-28 10:19:06+00:00,Accepted_Assigned
1-735185827,2,Org line C,Sweden,se,Niklas,N12 2nd,E_9,Low,PROD673,2012-05-04 05:46:07+00:00,Accepted_In Progress
1-735185827,3,Org line C,Sweden,se,Niklas,N12 2nd,E_9,Low,PROD673,2012-05-04 05:48:07+00:00,Completed_Closed
1-735265367,0,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD96,2012-04-28 01:18:10+00:00,Accepted_In Progress
1-735265367,1,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD96,2012-04-28 01:20:33+00:00,Completed_Closed
1-735265425,0,Org line G3,POLAND,us,Ewa,G199 3rd,,High,PROD97,2012-04-28 01:45:24+00:00,Accepted_In Progress
1-735265425,1,Org line G3,POLAND,us,Ewa,G199 3rd,,High,PROD97,2012-04-28 01:48:03+00:00,Completed_Closed
1-735881798,0,Org line C,Sweden,se,Niclas,G120 3rd,C_5,Major,PROD597,2012-04-29 08:41:28+00:00,Accepted_In Progress
1-735881798,1,Org line C,Sweden,se,Niclas,G120 3rd,C_5,Major,PROD597,2012-04-29 08:42:46+00:00,Accepted_Assigned
1-735881798,2,Org line C,Sweden,se,Victoria,G120 3rd,C_5,Major,PROD597,2012-05-23 11:18:57+00:00,Accepted_In Progress
1-735881798,3,Org line C,Sweden,se,Niclas,G120 3rd,C_5,Major,PROD597,2012-05-23 11:20:38+00:00,Accepted_In Progress
1-735881798,4,Org line C,Sweden,se,Niclas,G120 3rd,C_5,Major,PROD597,2012-05-23 11:21:04+00:00,Completed_Closed
1-736351127,0,Org line C,Sweden,in,Praveen,G271 2nd,E_10,High,PROD802,2012-04-30 03:27:00+00:00,Accepted_In Progress
1-736351127,1,Org line C,Sweden,in,Praveen,G271 2nd,E_10,High,PROD802,2012-04-30 03:31:22+00:00,Queued_Awaiting Assignment
1-736351127,2,Org line C,Sweden,in,Abhinav,G271 2nd,E_10,High,PROD802,2012-04-30 04:13:44+00:00,Accepted_In Progress
1-736351127,3,Org line C,Sweden,in,Martin,G273 3rd,C_6,High,PROD802,2012-04-30 04:15:21+00:00,Queued_Awaiting Assignment
1-736351127,4,Org line C,Sweden,in,Martin,G273 3rd,C_6,High,PROD802,2012-04-30 08:34:04+00:00,Accepted_In Progress
1-736351127,5,Org line C,Sweden,in,Rakesh,G288 2nd,E_10,High,PROD802,2012-04-30 08:34:14+00:00,Queued_Awaiting Assignment
1-736351127,6,Org line C,Sweden,in,Tarun,G288 2nd,E_10,High,PROD802,2012-04-30 08:36:34+00:00,Accepted_In Progress
1-736351127,7,Org line C,Sweden,in,Jonas,G290 3rd,C_6,High,PROD802,2012-05-07 10:33:07+00:00,Queued_Awaiting Assignment
1-736351127,8,Org line C,Sweden,in,Joakim,G290 3rd,C_6,High,PROD802,2012-05-07 11:11:40+00:00,Accepted_In Progress
1-736351127,9,Org line C,Sweden,in,Rakesh,G288 2nd,E_10,High,PROD802,2012-05-07 11:14:50+00:00,Queued_Awaiting Assignment
1-736351127,10,Org line C,Sweden,in,Anurag,G288 2nd,E_10,High,PROD802,2012-05-07 11:22:56+00:00,Accepted_In Progress
1-736351127,11,Org line C,Sweden,in,Tarun,G288 2nd,E_10,High,PROD802,2012-05-07 12:01:53+00:00,Accepted_In Progress
1-736351127,12,Org line C,Sweden,in,Tarun,G288 2nd,E_10,High,PROD802,2012-05-07 13:40:13+00:00,Completed_Closed
1-736351222,0,Org line C,Sweden,in,Praveen,G271 2nd,E_10,High,PROD802,2012-04-30 03:47:41+00:00,Accepted_In Progress
1-736351222,1,Org line C,Sweden,in,Praveen,G271 2nd,E_10,High,PROD802,2012-04-30 03:55:51+00:00,Queued_Awaiting Assignment
1-736351222,2,Org line C,Sweden,in,Abhinav,G271 2nd,E_10,High,PROD802,2012-04-30 04:10:57+00:00,Accepted_In Progress
1-736351222,3,Org line C,Sweden,in,Martin,G273 3rd,C_6,High,PROD802,2012-04-30 04:13:34+00:00,Queued_Awaiting Assignment
1-736351222,4,Org line C,Sweden,in,Martin,G273 3rd,C_6,High,PROD802,2012-04-30 08:30:38+00:00,Accepted_In Progress
1-736351222,5,Org line C,Sweden,in,Rakesh,G288 2nd,E_10,High,PROD802,2012-04-30 08:31:32+00:00,Queued_Awaiting Assignment
1-736351222,6,Org line C,Sweden,in,Tarun,G288 2nd,E_10,High,PROD802,2012-04-30 08:36:03+00:00,Accepted_In Progress
1-736351222,7,Org line C,Sweden,in,Jonas,G290 3rd,C_6,High,PROD802,2012-05-07 10:35:33+00:00,Queued_Awaiting Assignment
1-736351222,8,Org line C,Sweden,in,Joakim,G290 3rd,C_6,High,PROD802,2012-05-07 11:16:01+00:00,Accepted_In Progress
1-736351222,9,Org line C,Sweden,in,Rakesh,G288 2nd,E_10,High,PROD802,2012-05-07 11:16:46+00:00,Queued_Awaiting Assignment
1-736351222,10,Org line C,Sweden,in,Anurag,G288 2nd,E_10,High,PROD802,2012-05-07 11:19:43+00:00,Accepted_In Progress
1-736351222,11,Org line C,Sweden,in,Tarun,G288 2nd,E_10,High,PROD802,2012-05-07 12:01:26+00:00,Accepted_In Progress
1-736351222,12,Org line C,Sweden,in,Tarun,G288 2nd,E_10,High,PROD802,2012-05-07 13:40:44+00:00,Completed_Closed
1-736392818,0,Org line C,INDIA,se,Sivakumar,G269 3rd,C_6,Medium,PROD621,2012-04-30 08:27:14+00:00,Accepted_In Progress
1-736392818,1,Org line C,INDIA,se,Sivakumar,G269 3rd,C_6,Medium,PROD621,2012-05-28 08:20:49+00:00,Completed_Closed
1-736474918,0,Org line G1,Sweden,se,Jenny,G358 2nd,E_6,High,PROD291,2012-04-30 11:22:33+00:00,Accepted_In Progress
1-736474918,1,Org line G1,Sweden,se,Jenny,G358 2nd,E_6,High,PROD291,2012-04-30 11:27:28+00:00,Completed_Closed
1-736492457,0,Org line A2,POLAND,pl,Tadeusz,W14 2nd,D_1,High,PROD782,2012-04-30 15:15:19+00:00,Accepted_Assigned
1-736492457,1,Org line A2,POLAND,pl,Tadeusz,W14 2nd,D_1,High,PROD782,2012-05-23 12:31:50+00:00,Accepted_In Progress
1-736492457,2,Org line A2,POLAND,pl,Tadeusz,W14 2nd,D_1,High,PROD782,2012-05-24 14:07:05+00:00,Completed_Closed
1-737341073,0,Org line C,Sweden,se,Rakesh,G288 2nd,E_10,High,PROD488,2012-05-01 12:55:13+00:00,Queued_Awaiting Assignment
1-737341073,1,Org line C,Sweden,se,Ruchi,G288 2nd,E_10,High,PROD488,2012-05-01 12:59:48+00:00,Accepted_In Progress
1-737341073,2,Org line C,Sweden,se,Jonas,G290 3rd,C_6,High,PROD488,2012-05-01 18:45:14+00:00,Queued_Awaiting Assignment
1-737341073,3,Org line C,Sweden,se,Stefan,G290 3rd,C_6,High,PROD488,2012-05-02 09:10:57+00:00,Accepted_In Progress
1-737341073,4,Org line C,Sweden,se,Stefan,G290 3rd,C_6,High,PROD488,2012-05-02 09:13:08+00:00,Completed_Closed
1-738626601,0,Org line C,Belgium,fr,Peter,G55 2nd,E_1,Major,PROD816,2012-05-02 15:57:16+00:00,Queued_Awaiting Assignment
1-738626601,1,Org line C,France,fr,Raphael,L57 3rd,C_1,Major,PROD816,2012-05-02 15:57:39+00:00,Accepted_In Progress
1-738626601,2,Org line C,France,fr,Celine,V42 2nd,V3_3,Major,PROD816,2012-05-02 16:04:21+00:00,Accepted_In Progress
1-738626601,3,Org line C,France,fr,Celine,V42 2nd,V3_3,Major,PROD816,2012-05-25 16:42:22+00:00,Completed_Closed
1-738820974,0,Org line B,Brazil,br,Alice,S12 2nd,E_3,Low,PROD120,2012-05-02 21:20:24+00:00,Accepted_In Progress
1-738820974,1,Org line B,Brazil,br,Alice,S12 2nd,E_3,Low,PROD120,2012-05-02 21:22:01+00:00,Accepted_Assigned
1-738820974,2,Org line B,Brazil,br,Alice,S12 2nd,E_3,Low,PROD120,2012-05-25 16:38:43+00:00,Completed_Closed
1-739307829,0,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Low,PROD461,2012-05-03 12:03:32+00:00,Accepted_In Progress
1-739307829,1,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Low,PROD461,2012-05-07 07:19:38+00:00,Completed_Closed
1-739606545,0,Org line A2,Belgium,0,Joris,G11 2nd,A2_4,High,PROD604,2012-05-03 14:24:57+00:00,Accepted_In Progress
1-739606545,1,Org line A2,Belgium,0,Joris,G11 2nd,A2_4,High,PROD604,2012-05-03 14:34:02+00:00,Completed_Closed
1-739695919,0,Org line A2,Sweden,se,Viktoria,S21 2nd,A2_3,Major,PROD673,2012-05-03 15:00:53+00:00,Accepted_In Progress
1-739695919,1,Org line A2,Sweden,se,Viktoria,S21 2nd,A2_3,Major,PROD673,2012-05-03 16:35:20+00:00,Queued_Awaiting Assignment
1-739695919,2,Org line C,Sweden,se,Peter,G153 2nd,E_7,Major,PROD673,2012-05-04 09:35:45+00:00,Queued_Awaiting Assignment
1-739695919,3,Org line C,Sweden,se,Peter,G134 2nd,E_7,Major,PROD673,2012-05-06 17:27:57+00:00,Accepted_In Progress
1-739695919,4,Org line C,Sweden,se,Peter,G153 2nd,E_7,Major,PROD673,2012-05-08 11:51:42+00:00,Accepted_In Progress
1-739695919,5,Org line C,Sweden,se,Praveen,G271 2nd,E_10,Major,PROD673,2012-05-08 12:24:52+00:00,Queued_Awaiting Assignment
1-739695919,6,Org line C,Sweden,se,Martin,G273 3rd,C_6,Major,PROD673,2012-05-10 12:25:04+00:00,Queued_Awaiting Assignment
1-739695919,7,Org line C,Sweden,se,Pascal,G273 3rd,C_6,Major,PROD673,2012-05-11 08:41:18+00:00,Accepted_In Progress
1-739695919,8,Org line C,Sweden,se,Pascal,G273 3rd,C_6,Major,PROD673,2012-05-16 13:22:25+00:00,Completed_Closed
1-739695919,9,Org line C,Sweden,se,Pascal,G273 3rd,C_6,Major,PROD673,2012-05-29 11:10:03+00:00,Accepted_In Progress
1-739695919,10,Org line C,Sweden,se,Pascal,G273 3rd,C_6,Major,PROD673,2012-05-29 11:17:45+00:00,Completed_Closed
1-740409214,0,Org line C,China,us,Vincent,G88 2nd,E_4,Major,PROD348,2012-05-04 08:15:41+00:00,Accepted_In Progress
1-740409214,1,Org line C,China,us,Vincent,G88 2nd,E_4,Major,PROD348,2012-05-07 08:12:12+00:00,Completed_Closed
1-740676462,0,Org line C,USA,us,John,N55 3rd,C_6,Major,PROD785,2012-05-04 13:38:12+00:00,Accepted_In Progress
1-740676462,1,Org line C,USA,us,John,N55 3rd,C_6,Major,PROD785,2012-05-09 13:49:54+00:00,Completed_Closed
1-741495923,0,Org line A2,Sweden,se,Fredrik,S35 2nd,A2_3,High,PROD368,2012-05-07 03:38:25+00:00,Accepted_In Progress
1-741495923,1,Org line A2,Sweden,se,Fredrik,S35 2nd,A2_3,High,PROD368,2012-05-07 03:40:04+00:00,Accepted_Assigned
1-741495923,2,Org line A2,Sweden,se,Stefan,S35 2nd,A2_3,High,PROD368,2012-05-07 13:56:16+00:00,Accepted_In Progress
1-741495923,3,Org line A2,Sweden,se,Stefan,S35 2nd,A2_3,High,PROD368,2012-05-11 10:30:49+00:00,Completed_Closed
1-741753047,0,Org line A2,Sweden,se,Jack,D7,A2_1,Major,PROD238,2012-05-07 12:22:07+00:00,Accepted_In Progress
1-741753047,1,Org line A2,Sweden,se,Jack,D7,A2_1,Major,PROD238,2012-05-07 12:24:21+00:00,Completed_Closed
1-741758638,0,Org line A2,China,cn,Peter,N18 2nd,A2_5,Major,PROD789,2012-05-07 11:51:27+00:00,Accepted_In Progress
1-741758638,1,Org line A2,China,cn,Peter,N18 2nd,A2_5,Major,PROD789,2012-05-24 04:04:34+00:00,Completed_Closed
1-741807021,0,Org line C,France,us,Sylvie,G14 3rd,C_1,Low,PROD398,2012-05-07 12:19:57+00:00,Accepted_In Progress
1-741807021,1,Org line C,France,us,Sylvie,G14 3rd,C_1,Low,PROD398,2012-05-09 10:42:38+00:00,Completed_Closed
1-741987554,0,Org line C,Sweden,se,Vesa,G268 3rd,C_6,High,PROD805,2012-05-07 17:07:13+00:00,Accepted_In Progress
1-741987554,1,Org line C,Sweden,se,Vesa,G268 3rd,C_6,High,PROD805,2012-05-07 17:11:09+00:00,Accepted_Wait
1-741987554,2,Org line C,Sweden,se,Vesa,G268 3rd,C_6,High,PROD805,2012-05-08 12:14:03+00:00,Accepted_Wait
1-741987554,3,Org line C,Sweden,se,Vesa,G268 3rd,C_6,High,PROD805,2012-05-08 12:17:43+00:00,Accepted_In Progress
1-741987554,4,Org line C,Sweden,se,Vesa,G268 3rd,C_6,High,PROD805,2012-05-08 13:04:41+00:00,Accepted_Wait
1-741987554,5,Org line C,Sweden,se,Vesa,G268 3rd,C_6,High,PROD805,2012-05-08 14:53:55+00:00,Queued_Awaiting Assignment
1-741987554,6,Org line C,Sweden,se,Björn,G268 3rd,C_6,High,PROD805,2012-05-08 15:27:14+00:00,Accepted_In Progress
1-741987554,7,Org line C,Sweden,se,Björn,G268 3rd,C_6,High,PROD805,2012-05-16 10:18:55+00:00,Completed_Closed
1-741995108,0,Org line C,Sweden,in,Summy,G266 2nd,E_10,Low,PROD805,2012-05-07 16:56:41+00:00,Accepted_In Progress
1-741995108,1,Org line C,Sweden,in,Summy,G266 2nd,E_10,Low,PROD805,2012-05-08 11:58:31+00:00,Accepted_In Progress
1-741995108,2,Org line C,Sweden,in,Summy,G266 2nd,E_10,Low,PROD805,2012-05-08 12:19:47+00:00,Accepted_In Progress
1-741995108,3,Org line C,Sweden,in,Summy,G266 2nd,E_10,Low,PROD805,2012-05-08 12:23:42+00:00,Accepted_Wait
1-741995108,4,Org line C,Sweden,in,Summy,G266 2nd,E_10,Low,PROD805,2012-05-08 15:29:34+00:00,Accepted_In Progress
1-741995108,5,Org line C,Sweden,in,Summy,G266 2nd,E_10,Low,PROD805,2012-05-08 15:29:59+00:00,Completed_Closed
1-741995344,0,Org line C,USA,us,Robert,N6 2nd,,High,PROD378,2012-05-07 17:00:49+00:00,Accepted_In Progress
1-741995344,1,Org line C,USA,us,Robert,N6 2nd,,High,PROD378,2012-05-07 17:02:48+00:00,Queued_Awaiting Assignment
1-741995344,2,Org line C,USA,us,Edward,N6 2nd,,High,PROD378,2012-05-07 17:04:55+00:00,Accepted_In Progress
1-741995344,3,Org line C,USA,us,Edward,N6 2nd,,High,PROD378,2012-05-24 13:46:48+00:00,Completed_Closed
1-742216614,0,Org line C,USA,in,Robert,G88 2nd,E_4,Major,PROD794,2012-05-08 09:54:44+00:00,Queued_Awaiting Assignment
1-742216614,1,Org line C,INDIA,in,Bhim,G92,E_5,Major,PROD794,2012-05-08 11:07:03+00:00,Accepted_In Progress
1-742216614,2,Org line C,INDIA,in,Bhim,G92,E_5,Major,PROD794,2012-05-08 11:11:01+00:00,Completed_Closed
1-742296921,0,Org line C,USA,us,Robert,G88 2nd,E_4,High,PROD793,2012-05-08 10:27:37+00:00,Accepted_In Progress
1-742296921,1,Org line C,USA,us,Robert,G88 2nd,E_4,High,PROD793,2012-05-08 10:30:54+00:00,Queued_Awaiting Assignment
1-742296921,2,Org line C,Sweden,us,Vaibhav,G88 2nd,E_4,High,PROD793,2012-05-22 13:28:14+00:00,Accepted_In Progress
1-742296921,3,Org line C,Sweden,us,Vaibhav,G88 2nd,E_4,High,PROD793,2012-05-22 14:12:41+00:00,Completed_Closed
1-742383139,0,Org line G4,Sweden,se,David,S30 2nd,,High,PROD802,2012-05-08 12:51:43+00:00,Accepted_In Progress
1-742383139,1,Org line G4,Sweden,se,David,S30 2nd,,High,PROD802,2012-05-08 12:58:54+00:00,Accepted_Assigned
1-742383139,2,Org line G4,Sweden,se,David,S30 2nd,,High,PROD802,2012-05-17 08:35:00+00:00,Accepted_In Progress
1-742383139,3,Org line G4,Sweden,se,David,S30 2nd,,High,PROD802,2012-05-17 08:35:01+00:00,Completed_Closed
1-742397728,0,Org line G3,POLAND,us,Ewa,G199 3rd,,Low,PROD428,2012-05-08 15:48:23+00:00,Accepted_In Progress
1-742397728,1,Org line G3,POLAND,us,Ewa,G199 3rd,,Low,PROD428,2012-05-08 15:50:22+00:00,Completed_Closed
1-742833777,0,Org line A2,Sweden,se,Maria,G118 2nd,A2_4,Medium,PROD591,2012-05-09 15:27:42+00:00,Completed_Closed
1-742929685,0,Org line B,Brazil,br,Alice,S12 2nd,E_3,Medium,PROD119,2012-05-09 14:42:39+00:00,Accepted_In Progress
1-742929685,1,Org line B,Brazil,br,Alice,S12 2nd,E_3,Medium,PROD119,2012-05-09 17:46:34+00:00,Accepted_Assigned
1-742929685,2,Org line B,Brazil,br,Alice,S12 2nd,E_3,Medium,PROD119,2012-05-22 16:09:16+00:00,Completed_Closed
1-743659911,0,Org line C,Sweden,se,Lars,G155 3rd,C_4,Medium,PROD673,2012-05-10 14:53:26+00:00,Accepted_In Progress
1-743659911,1,Org line C,Sweden,se,Lars,G155 3rd,C_4,Medium,PROD673,2012-05-31 14:19:08+00:00,Completed_Closed
1-743923075,0,Org line V2,Sweden,se,Suzanne,T2 2nd,,Medium,PROD631,2012-05-11 07:10:04+00:00,Accepted_In Progress
1-743923075,1,Org line V2,Sweden,se,Suzanne,T2 2nd,,Medium,PROD631,2012-05-30 08:57:00+00:00,Completed_Closed
1-744020867,0,Org line G3,POLAND,us,Ewa,G199 3rd,,High,PROD98,2012-05-11 10:32:41+00:00,Accepted_In Progress
1-744020867,1,Org line G3,POLAND,us,Ewa,G199 3rd,,High,PROD98,2012-05-11 10:35:47+00:00,Completed_Closed
1-744096281,0,Org line A2,Sweden,se,Avvaru,G47 2nd,A2_4,Medium,PROD243,2012-05-11 11:44:22+00:00,Accepted_In Progress
1-744096281,1,Org line A2,Sweden,se,Avvaru,G47 2nd,A2_4,Medium,PROD243,2012-05-29 06:23:44+00:00,Completed_Closed
