trace_id,event_id,timestamp,activity,resource
Case3724,0,2010-03-12 09:17:34+00:00,Assign seriousness,Value 6
Case3724,1,2010-03-12 09:18:44+00:00,Take in charge ticket,Value 6
Case3724,2,2010-03-12 11:23:50+00:00,Resolve ticket,Value 6
Case3724,3,2010-04-14 07:20:27+00:00,Closed,Value 5
Case3725,0,2012-06-25 11:55:37+00:00,Assign seriousness,Value 1
Case3725,1,2012-06-25 11:59:01+00:00,Resolve ticket,Value 1
Case3725,2,2012-06-25 11:59:03+00:00,Resolve ticket,Value 1
Case3725,3,2012-07-26 12:00:27+00:00,Closed,Value 5
Case3726,0,2012-01-26 11:07:42+00:00,Assign seriousness,Value 1
Case3726,1,2012-01-30 07:28:47+00:00,Take in charge ticket,Value 2
Case3726,2,2012-01-30 07:31:51+00:00,Resolve ticket,Value 2
Case3726,3,2012-03-04 11:10:28+00:00,Closed,Value 5
Case3727,0,2012-01-03 12:42:41+00:00,Assign seriousness,Value 4
Case3727,1,2012-01-03 12:43:13+00:00,Take in charge ticket,Value 4
Case3727,2,2012-01-09 11:12:24+00:00,Resolve ticket,Value 4
Case3727,3,2012-02-25 12:50:26+00:00,Closed,Value 5
Case3728,0,2011-12-20 06:34:17+00:00,Assign seriousness,Value 1
Case3728,1,2011-12-20 12:37:22+00:00,Assign seriousness,Value 2
Case3728,2,2011-12-20 12:43:17+00:00,Resolve ticket,Value 2
Case3728,3,2012-01-20 06:40:18+00:00,Closed,Value 5
Case3729,0,2011-09-29 04:08:57+00:00,Assign seriousness,Value 1
Case3729,1,2011-09-29 04:26:43+00:00,Resolve ticket,Value 1
Case3729,2,2011-11-16 06:10:34+00:00,Closed,Value 5
Case3730,0,2011-12-07 07:48:27+00:00,Assign seriousness,Value 4
Case3730,1,2011-12-07 09:05:17+00:00,Take in charge ticket,Value 4
Case3730,2,2011-12-09 06:19:52+00:00,Resolve ticket,Value 4
Case3730,3,2012-01-14 07:50:25+00:00,Closed,Value 5
Case3731,0,2012-05-08 04:08:15+00:00,Assign seriousness,Value 2
Case3731,1,2012-05-08 04:08:23+00:00,Take in charge ticket,Value 2
Case3731,2,2012-05-08 05:34:32+00:00,Resolve ticket,Value 2
Case3731,3,2012-06-08 04:10:15+00:00,Closed,Value 5
Case3732,0,2011-12-13 06:10:55+00:00,Assign seriousness,Value 1
Case3732,1,2011-12-13 14:10:33+00:00,Take in charge ticket,Value 9
Case3732,2,2011-12-22 06:34:17+00:00,Resolve ticket,Value 9
Case3732,3,2012-01-28 06:21:03+00:00,Closed,Value 5
Case3733,0,2011-11-10 08:00:17+00:00,Assign seriousness,Value 1
Case3733,1,2011-11-10 15:04:54+00:00,Resolve ticket,Value 4
Case3733,2,2011-11-10 15:04:54+00:00,Resolve ticket,Value 4
Case3733,3,2011-12-13 08:10:27+00:00,Closed,Value 5
Case3734,0,2010-09-17 12:42:47+00:00,Assign seriousness,Value 9
Case3734,1,2010-09-20 03:57:27+00:00,Take in charge ticket,Value 6
Case3734,2,2010-09-20 04:13:57+00:00,Resolve ticket,Value 6
Case3734,3,2010-10-31 14:50:28+00:00,Closed,Value 5
Case3735,0,2010-03-12 06:25:59+00:00,Assign seriousness,Value 2
Case3735,1,2010-03-12 06:26:07+00:00,Take in charge ticket,Value 2
Case3735,2,2010-03-16 07:08:06+00:00,Resolve ticket,Value 2
Case3735,3,2010-04-29 04:30:27+00:00,Closed,Value 5
Case3736,0,2012-03-29 07:18:54+00:00,Take in charge ticket,Value 4
Case3736,1,2012-03-29 07:51:32+00:00,Resolve ticket,Value 4
Case3736,2,2012-05-21 07:21:06+00:00,Closed,Value 5
Case3737,0,2012-04-13 10:36:05+00:00,Assign seriousness,Value 2
Case3737,1,2012-04-13 10:36:16+00:00,Take in charge ticket,Value 2
Case3737,2,2012-04-16 10:41:18+00:00,Resolve ticket,Value 2
Case3737,3,2012-05-16 10:40:24+00:00,Closed,Value 5
Case3738,0,2012-08-02 07:57:15+00:00,Assign seriousness,Value 13
Case3738,1,2012-08-03 04:28:42+00:00,Take in charge ticket,Value 6
Case3738,2,2012-08-03 05:14:30+00:00,Resolve ticket,Value 6
Case3738,3,2012-09-02 05:14:47+00:00,Closed,Value 5
Case3739,0,2011-11-09 06:19:51+00:00,Assign seriousness,Value 4
Case3739,1,2011-11-09 06:38:34+00:00,Resolve ticket,Value 16
Case3739,2,2011-12-29 06:20:44+00:00,Closed,Value 5
Case3740,0,2010-10-05 05:14:59+00:00,Assign seriousness,Value 2
Case3740,1,2010-10-05 05:15:20+00:00,Take in charge ticket,Value 2
Case3740,2,2010-10-06 06:41:54+00:00,Take in charge ticket,Value 2
Case3740,3,2010-10-08 12:03:16+00:00,Wait,Value 14
Case3740,4,2010-10-12 11:47:51+00:00,Wait,Value 2
Case3740,5,2010-10-21 06:00:38+00:00,Take in charge ticket,Value 2
Case3740,6,2010-10-21 06:02:27+00:00,Resolve ticket,Value 2
Case3740,7,2010-11-05 08:02:41+00:00,Closed,Value 5
Case3741,0,2012-05-03 05:50:16+00:00,Assign seriousness,Value 1
Case3741,1,2012-05-03 05:50:26+00:00,Take in charge ticket,Value 1
Case3741,2,2012-05-08 04:40:53+00:00,Resolve ticket,Value 1
Case3741,3,2012-07-01 06:01:40+00:00,Closed,Value 5
Case3742,0,2013-08-12 05:32:02+00:00,Assign seriousness,Value 4
Case3742,1,2013-08-23 11:49:31+00:00,Take in charge ticket,Value 9
Case3742,2,2013-09-13 06:20:09+00:00,Resolve ticket,Value 4
Case3742,3,2013-09-28 06:20:24+00:00,Closed,Value 3
Case3743,0,2011-10-18 07:45:08+00:00,Assign seriousness,Value 4
Case3743,1,2011-10-18 08:06:34+00:00,Take in charge ticket,Value 6
Case3743,2,2011-10-18 08:09:04+00:00,Resolve ticket,Value 11
Case3743,3,2011-11-18 09:50:43+00:00,Closed,Value 5
Case3744,0,2011-04-20 12:17:50+00:00,Assign seriousness,Value 8
Case3744,1,2011-04-27 07:27:13+00:00,Take in charge ticket,Value 2
Case3744,2,2011-04-28 07:35:37+00:00,Wait,Value 7
Case3744,3,2011-04-28 10:15:01+00:00,Wait,Value 2
Case3744,4,2011-04-28 13:01:53+00:00,Take in charge ticket,Value 7
Case3744,5,2011-05-04 07:22:25+00:00,Resolve ticket,Value 7
Case3744,6,2011-06-10 10:23:22+00:00,Closed,Value 5
Case3745,0,2013-01-17 06:09:52+00:00,Assign seriousness,Value 1
Case3745,1,2013-01-25 09:18:19+00:00,Take in charge ticket,Value 2
Case3745,2,2013-01-25 09:18:20+00:00,Wait,Value 9
Case3745,3,2013-02-05 08:13:40+00:00,Resolve ticket,Value 9
Case3745,4,2013-02-20 08:13:57+00:00,Closed,Value 3
Case3746,0,2010-03-22 08:55:08+00:00,Assign seriousness,Value 2
Case3746,1,2010-03-29 05:42:13+00:00,Take in charge ticket,Value 2
Case3746,2,2010-04-26 11:02:46+00:00,Resolve ticket,Value 2
Case3746,3,2010-05-11 11:02:57+00:00,Closed,Value 5
Case3747,0,2012-01-16 12:16:46+00:00,Assign seriousness,Value 1
Case3747,1,2012-01-18 14:04:11+00:00,Take in charge ticket,Value 1
Case3747,2,2012-01-26 08:25:08+00:00,Resolve ticket,Value 1
Case3747,3,2012-02-16 12:20:29+00:00,Closed,Value 5
Case3748,0,2011-03-25 11:53:00+00:00,Assign seriousness,Value 8
Case3748,1,2011-03-25 11:54:54+00:00,Assign seriousness,Value 8
Case3748,2,2011-04-05 12:23:08+00:00,Take in charge ticket,Value 8
Case3748,3,2011-04-05 12:23:14+00:00,Resolve ticket,Value 8
Case3748,4,2011-05-08 10:00:19+00:00,Closed,Value 5
Case3749,0,2011-05-19 12:45:22+00:00,Assign seriousness,Value 13
Case3749,1,2011-05-31 12:40:42+00:00,Take in charge ticket,Value 2
Case3749,2,2011-06-14 11:06:33+00:00,Resolve ticket,Value 9
Case3749,3,2011-06-29 11:06:53+00:00,Closed,Value 5
Case3750,0,2010-06-30 05:28:23+00:00,Assign seriousness,Value 9
Case3750,1,2010-06-30 05:50:00+00:00,Take in charge ticket,Value 2
Case3750,2,2010-06-30 07:53:22+00:00,Resolve ticket,Value 2
Case3750,3,2010-08-01 05:30:24+00:00,Closed,Value 5
Case3751,0,2012-03-20 09:21:24+00:00,Assign seriousness,Value 4
Case3751,1,2012-03-20 12:01:32+00:00,Take in charge ticket,Value 6
Case3751,2,2012-03-20 12:03:28+00:00,Resolve ticket,Value 6
Case3751,3,2012-05-03 07:30:51+00:00,Closed,Value 5
Case3752,0,2010-09-06 11:26:52+00:00,Assign seriousness,Value 7
Case3752,1,2010-09-07 13:01:38+00:00,Take in charge ticket,Value 7
Case3752,2,2010-09-07 13:01:46+00:00,Resolve ticket,Value 7
Case3752,3,2010-10-09 08:00:14+00:00,Closed,Value 5
Case3753,0,2012-03-20 09:27:36+00:00,Assign seriousness,Value 4
Case3753,1,2012-03-20 12:04:30+00:00,Take in charge ticket,Value 6
Case3753,2,2012-03-20 14:37:06+00:00,Resolve ticket,Value 17
Case3753,3,2012-05-03 07:30:31+00:00,Closed,Value 5
Case3754,0,2011-10-27 12:21:46+00:00,Assign seriousness,Value 1
Case3754,1,2011-10-28 06:32:48+00:00,Resolve ticket,Value 13
Case3754,2,2011-12-04 14:30:25+00:00,Closed,Value 5
Case3755,0,2011-10-17 12:18:59+00:00,Assign seriousness,Value 13
Case3755,1,2011-11-02 09:16:01+00:00,Take in charge ticket,Value 4
Case3755,2,2011-11-02 09:41:20+00:00,Resolve ticket,Value 4
Case3755,3,2011-11-17 09:41:34+00:00,Closed,Value 5
Case3756,0,2010-04-07 13:29:05+00:00,Assign seriousness,Value 2
Case3756,1,2010-04-08 07:16:07+00:00,Take in charge ticket,Value 2
Case3756,2,2010-04-08 07:16:11+00:00,Resolve ticket,Value 2
Case3756,3,2010-05-08 13:00:43+00:00,Closed,Value 5
Case3757,0,2010-10-29 09:53:17+00:00,Assign seriousness,Value 6
Case3757,1,2010-11-03 11:36:16+00:00,Assign seriousness,Value 15
Case3757,2,2010-11-11 06:33:30+00:00,Take in charge ticket,Value 15
Case3757,3,2010-11-11 06:33:41+00:00,Resolve ticket,Value 15
Case3757,4,2010-11-30 12:00:33+00:00,Closed,Value 5
Case3758,0,2011-02-09 14:13:53+00:00,Assign seriousness,Value 8
Case3758,1,2011-02-10 07:01:34+00:00,Take in charge ticket,Value 13
Case3758,2,2011-02-11 07:19:58+00:00,Resolve ticket,Value 13
Case3758,3,2011-04-02 12:21:00+00:00,Closed,Value 5
Case3759,0,2010-11-16 07:31:52+00:00,Assign seriousness,Value 15
Case3759,1,2010-11-16 08:48:27+00:00,Assign seriousness,Value 2
Case3759,2,2010-11-16 08:48:35+00:00,Take in charge ticket,Value 2
Case3759,3,2010-11-17 08:29:59+00:00,Resolve ticket,Value 14
Case3759,4,2010-12-17 07:40:22+00:00,Closed,Value 5
Case3760,0,2012-05-02 05:20:43+00:00,Assign seriousness,Value 1
Case3760,1,2012-05-02 10:45:05+00:00,Resolve ticket,Value 1
Case3760,2,2012-06-02 05:30:15+00:00,Closed,Value 5
Case3761,0,2011-12-16 06:08:11+00:00,Take in charge ticket,Value 1
Case3761,1,2011-12-16 07:21:28+00:00,Resolve ticket,Value 1
Case3761,2,2012-02-04 06:11:02+00:00,Closed,Value 5
Case3762,0,2012-04-24 07:52:09+00:00,Assign seriousness,Value 2
Case3762,1,2012-04-24 07:52:22+00:00,Take in charge ticket,Value 2
Case3762,2,2012-04-24 07:53:17+00:00,Resolve ticket,Value 2
Case3762,3,2012-06-07 08:00:28+00:00,Closed,Value 5
Case3763,0,2012-03-08 11:22:34+00:00,Assign seriousness,Value 1
Case3763,1,2012-03-09 14:56:02+00:00,Take in charge ticket,Value 9
Case3763,2,2012-03-12 08:58:16+00:00,Resolve ticket,Value 9
Case3763,3,2012-04-15 09:30:55+00:00,Closed,Value 5
Case3764,0,2012-07-23 04:28:56+00:00,Assign seriousness,Value 1
Case3764,1,2012-07-24 09:15:16+00:00,Take in charge ticket,Value 4
Case3764,2,2012-07-24 10:35:31+00:00,Resolve ticket,Value 4
Case3764,3,2012-09-07 04:30:19+00:00,Closed,Value 5
Case3765,0,2012-02-20 14:53:21+00:00,Assign seriousness,Value 1
Case3765,1,2012-02-20 14:53:31+00:00,Take in charge ticket,Value 1
Case3765,2,2012-02-20 15:03:32+00:00,Resolve ticket,Value 1
Case3765,3,2012-03-24 15:00:30+00:00,Closed,Value 5
Case3766,0,2013-04-02 12:20:47+00:00,Assign seriousness,Value 2
Case3766,1,2013-04-04 13:36:17+00:00,Take in charge ticket,Value 10
Case3766,2,2013-04-05 13:13:32+00:00,Wait,Value 10
Case3766,3,2013-04-18 04:20:02+00:00,Resolve ticket,Value 10
Case3766,4,2013-05-03 04:20:19+00:00,Closed,Value 3
Case3767,0,2011-10-03 06:20:27+00:00,Assign seriousness,Value 1
Case3767,1,2011-10-04 10:03:51+00:00,Take in charge ticket,Value 2
Case3767,2,2011-10-14 06:01:15+00:00,Resolve ticket,Value 2
Case3767,3,2011-10-14 06:01:16+00:00,Resolve ticket,Value 2
Case3767,4,2011-11-13 08:01:38+00:00,Closed,Value 5
Case3768,0,2011-02-14 09:07:55+00:00,Assign seriousness,Value 8
Case3768,1,2011-02-14 09:08:23+00:00,Take in charge ticket,Value 8
Case3768,2,2011-02-14 09:18:45+00:00,Wait,Value 9
Case3768,3,2011-02-23 08:34:03+00:00,Take in charge ticket,Value 9
Case3768,4,2011-03-08 09:14:03+00:00,Wait,Value 9
Case3768,5,2011-03-11 09:47:04+00:00,Take in charge ticket,Value 9
Case3768,6,2011-03-11 09:47:46+00:00,Resolve ticket,Value 9
Case3768,7,2011-03-26 09:47:58+00:00,Closed,Value 5
Case3769,0,2012-07-24 12:35:48+00:00,Assign seriousness,Value 1
Case3769,1,2012-07-26 12:23:51+00:00,Take in charge ticket,Value 4
Case3769,2,2012-07-31 06:03:08+00:00,Resolve ticket,Value 4
Case3769,3,2012-09-06 12:40:38+00:00,Closed,Value 5
Case3770,0,2013-09-17 06:41:43+00:00,Assign seriousness,Value 1
Case3770,1,2013-09-17 09:37:00+00:00,Take in charge ticket,Value 12
Case3770,2,2013-10-03 04:18:22+00:00,Wait,Value 2
Case3770,3,2013-10-03 08:35:42+00:00,Resolve ticket,Value 6
Case3770,4,2013-10-18 08:36:00+00:00,Closed,Value 3
Case3771,0,2010-09-28 07:11:19+00:00,Assign seriousness,Value 2
Case3771,1,2010-09-28 07:11:43+00:00,Take in charge ticket,Value 2
Case3771,2,2010-09-28 07:13:23+00:00,Wait,Value 2
Case3771,3,2010-09-30 07:42:03+00:00,Take in charge ticket,Value 2
Case3771,4,2010-09-30 07:42:26+00:00,Resolve ticket,Value 2
Case3771,5,2010-10-30 07:42:46+00:00,Closed,Value 5
Case3772,0,2012-01-20 15:00:17+00:00,Assign seriousness,Value 1
Case3772,1,2012-01-23 09:46:02+00:00,Take in charge ticket,Value 1
Case3772,2,2012-02-08 07:47:44+00:00,Resolve ticket,Value 1
Case3772,3,2012-02-09 06:21:39+00:00,Take in charge ticket,Value 2
Case3772,4,2012-02-09 14:05:00+00:00,Resolve ticket,Value 2
Case3772,5,2012-02-24 14:05:21+00:00,Closed,Value 5
Case3773,0,2012-02-29 07:59:56+00:00,Assign seriousness,Value 13
Case3773,1,2012-02-29 08:00:09+00:00,Take in charge ticket,Value 13
Case3773,2,2012-02-29 09:35:35+00:00,Resolve ticket,Value 13
Case3773,3,2012-03-31 06:00:21+00:00,Closed,Value 5
Case3774,0,2012-01-13 09:14:15+00:00,Assign seriousness,Value 1
Case3774,1,2012-01-13 09:14:30+00:00,Take in charge ticket,Value 1
Case3774,2,2012-01-18 12:20:19+00:00,Wait,Value 13
Case3774,3,2012-01-19 14:16:46+00:00,Resolve ticket,Value 13
Case3774,4,2012-02-16 12:10:31+00:00,Closed,Value 5
Case3775,0,2013-04-30 05:24:20+00:00,Assign seriousness,Value 1
Case3775,1,2013-05-02 06:19:28+00:00,Take in charge ticket,Value 2
Case3775,2,2013-05-08 05:53:12+00:00,Wait,Value 2
Case3775,3,2013-06-10 10:09:41+00:00,Resolve ticket,Value 2
Case3775,4,2013-06-25 10:10:00+00:00,Closed,Value 3
Case3776,0,2013-10-09 09:54:37+00:00,Assign seriousness,Value 14
Case3776,1,2013-10-09 11:59:45+00:00,Assign seriousness,Value 18
Case3776,2,2013-10-14 04:44:07+00:00,Take in charge ticket,Value 12
Case3776,3,2013-10-25 10:02:27+00:00,Wait,Value 12
Case3776,4,2013-11-15 14:20:23+00:00,Resolve ticket,Value 12
Case3776,5,2013-11-30 14:20:42+00:00,Closed,Value 3
Case3777,0,2012-01-11 12:28:02+00:00,Assign seriousness,Value 1
Case3777,1,2012-01-16 13:54:02+00:00,Take in charge ticket,Value 2
Case3777,2,2012-01-20 06:22:43+00:00,Resolve ticket,Value 2
Case3777,3,2012-03-10 12:30:49+00:00,Closed,Value 5
Case3778,0,2011-03-01 08:29:07+00:00,Assign seriousness,Value 8
Case3778,1,2011-03-01 10:04:17+00:00,Take in charge ticket,Value 8
Case3778,2,2011-03-18 08:10:50+00:00,Take in charge ticket,Value 8
Case3778,3,2011-03-29 04:40:16+00:00,Wait,Value 13
Case3778,4,2011-04-01 10:00:41+00:00,Take in charge ticket,Value 13
Case3778,5,2011-04-01 10:00:55+00:00,Resolve ticket,Value 13
Case3778,6,2011-04-21 10:56:22+00:00,Closed,Value 5
Case3779,0,2012-06-07 12:25:52+00:00,Assign seriousness,Value 1
Case3779,1,2012-06-08 04:13:54+00:00,Take in charge ticket,Value 13
Case3779,2,2012-06-15 12:17:10+00:00,Require upgrade,Value 13
Case3779,3,2012-06-25 07:34:22+00:00,Require upgrade,Value 13
Case3779,4,2012-06-25 09:25:49+00:00,Require upgrade,Value 2
Case3779,5,2012-06-25 09:26:41+00:00,Resolve ticket,Value 2
Case3779,6,2012-08-02 09:40:55+00:00,Closed,Value 5
Case3780,0,2010-05-25 04:53:56+00:00,Assign seriousness,Value 2
Case3780,1,2010-06-01 13:38:24+00:00,Assign seriousness,Value 10
Case3780,2,2010-06-01 13:38:35+00:00,Take in charge ticket,Value 10
Case3780,3,2010-06-01 13:39:46+00:00,Resolve ticket,Value 10
Case3780,4,2010-07-03 05:00:46+00:00,Closed,Value 5
Case3781,0,2012-05-21 08:01:36+00:00,Take in charge ticket,Value 1
Case3781,1,2012-05-21 10:40:05+00:00,Resolve ticket,Value 10
Case3781,2,2012-06-28 08:00:40+00:00,Closed,Value 5
Case3782,0,2011-12-05 12:52:45+00:00,Assign seriousness,Value 1
Case3782,1,2011-12-07 15:10:17+00:00,Assign seriousness,Value 16
Case3782,2,2011-12-12 06:42:25+00:00,Take in charge ticket,Value 4
Case3782,3,2011-12-19 07:26:10+00:00,Resolve ticket,Value 6
Case3782,4,2012-01-20 13:00:31+00:00,Closed,Value 5
Case3783,0,2012-05-04 04:36:52+00:00,Assign seriousness,Value 1
Case3783,1,2012-05-04 05:14:30+00:00,Take in charge ticket,Value 4
Case3783,2,2012-05-04 05:55:51+00:00,Resolve ticket,Value 4
Case3783,3,2012-06-08 04:41:05+00:00,Closed,Value 5
Case3784,0,2010-07-28 05:01:05+00:00,Assign seriousness,Value 19
Case3784,1,2010-09-06 12:07:00+00:00,Take in charge ticket,Value 2
Case3784,2,2010-09-06 12:08:05+00:00,Resolve ticket,Value 2
Case3784,3,2010-09-21 12:08:35+00:00,Closed,Value 5
Case3785,0,2012-06-01 10:33:15+00:00,Assign seriousness,Value 1
Case3785,1,2012-06-05 04:51:27+00:00,Take in charge ticket,Value 10
Case3785,2,2012-06-05 09:57:16+00:00,Resolve ticket,Value 10
Case3785,3,2012-07-04 10:41:23+00:00,Closed,Value 5
Case3786,0,2012-06-12 12:14:39+00:00,Assign seriousness,Value 1
Case3786,1,2012-06-12 12:14:54+00:00,Take in charge ticket,Value 1
Case3786,2,2012-06-19 11:09:54+00:00,Resolve ticket,Value 4
Case3786,3,2012-07-20 12:20:32+00:00,Closed,Value 5
Case3787,0,2013-09-06 06:42:22+00:00,Assign seriousness,Value 18
Case3787,1,2013-09-06 10:01:56+00:00,Take in charge ticket,Value 18
Case3787,2,2013-09-09 05:06:20+00:00,Wait,Value 18
Case3787,3,2013-09-23 06:58:42+00:00,Take in charge ticket,Value 18
Case3787,4,2013-09-23 07:00:03+00:00,Resolve ticket,Value 18
Case3787,5,2013-10-08 07:00:22+00:00,Closed,Value 3
Case3788,0,2010-10-07 04:36:31+00:00,Assign seriousness,Value 7
Case3788,1,2010-10-07 05:45:12+00:00,Assign seriousness,Value 2
Case3788,2,2010-10-07 05:45:20+00:00,Take in charge ticket,Value 2
Case3788,3,2010-10-07 07:15:03+00:00,Resolve ticket,Value 7
Case3788,4,2010-11-24 06:40:24+00:00,Closed,Value 5
Case3789,0,2012-03-23 11:49:59+00:00,Assign seriousness,Value 1
Case3789,1,2012-03-26 04:01:08+00:00,Take in charge ticket,Value 6
Case3789,2,2012-04-06 04:40:09+00:00,Wait,Value 11
Case3789,3,2012-04-10 10:30:35+00:00,Take in charge ticket,Value 11
Case3789,4,2012-04-10 10:31:10+00:00,Resolve ticket,Value 11
Case3789,5,2012-04-25 10:31:23+00:00,Closed,Value 5
Case3790,0,2011-07-22 12:19:42+00:00,Assign seriousness,Value 13
Case3790,1,2011-08-03 12:54:03+00:00,Take in charge ticket,Value 13
Case3790,2,2011-08-29 05:20:20+00:00,Resolve ticket,Value 13
Case3790,3,2011-09-13 05:20:26+00:00,Closed,Value 5
Case3791,0,2011-09-20 12:44:58+00:00,Assign seriousness,Value 1
Case3791,1,2011-09-21 04:35:49+00:00,Take in charge ticket,Value 13
Case3791,2,2011-09-27 12:50:10+00:00,Resolve ticket,Value 13
Case3791,3,2011-11-12 14:50:31+00:00,Closed,Value 5
Case3792,0,2011-11-22 06:56:48+00:00,Assign seriousness,Value 1
Case3792,1,2011-11-22 09:41:00+00:00,Take in charge ticket,Value 2
Case3792,2,2011-11-22 09:56:19+00:00,Resolve ticket,Value 2
Case3792,3,2012-01-05 07:00:41+00:00,Closed,Value 5
Case3793,0,2012-02-14 06:59:59+00:00,Assign seriousness,Value 4
Case3793,1,2012-02-15 14:40:55+00:00,Take in charge ticket,Value 9
Case3793,2,2012-02-24 08:31:11+00:00,Wait,Value 9
Case3793,3,2012-03-02 12:22:26+00:00,Resolve ticket,Value 9
Case3793,4,2012-03-23 09:50:20+00:00,Closed,Value 5
Case3794,0,2012-07-09 05:14:22+00:00,Assign seriousness,Value 9
Case3794,1,2012-07-16 05:17:06+00:00,Take in charge ticket,Value 4
Case3794,2,2012-07-30 06:46:33+00:00,Resolve ticket,Value 4
Case3794,3,2012-08-14 06:46:43+00:00,Closed,Value 5
Case3795,0,2011-08-30 09:27:15+00:00,Assign seriousness,Value 2
Case3795,1,2011-08-30 13:05:38+00:00,Assign seriousness,Value 2
Case3795,2,2011-08-30 13:05:55+00:00,Take in charge ticket,Value 2
Case3795,3,2011-08-31 07:03:38+00:00,Resolve ticket,Value 2
Case3795,4,2011-09-30 09:32:02+00:00,Closed,Value 5
Case3796,0,2011-08-01 12:26:14+00:00,Assign seriousness,Value 13
Case3796,1,2011-08-11 04:06:13+00:00,Take in charge ticket,Value 10
Case3796,2,2011-08-23 07:51:33+00:00,Resolve ticket,Value 9
Case3796,3,2011-09-07 07:51:44+00:00,Closed,Value 5
Case3797,0,2012-01-16 14:16:57+00:00,Assign seriousness,Value 1
Case3797,1,2012-01-16 14:17:12+00:00,Take in charge ticket,Value 1
Case3797,2,2012-01-23 11:32:06+00:00,Wait,Value 1
Case3797,3,2012-02-17 07:40:26+00:00,Take in charge ticket,Value 10
Case3797,4,2012-02-23 13:47:22+00:00,Resolve ticket,Value 4
Case3797,5,2012-03-09 13:47:42+00:00,Closed,Value 5
Case3798,0,2013-08-22 09:49:49+00:00,Assign seriousness,Value 1
Case3798,1,2013-08-27 04:07:34+00:00,Take in charge ticket,Value 2
Case3798,2,2013-09-13 10:07:17+00:00,Resolve ticket,Value 14
Case3798,3,2013-09-28 10:07:32+00:00,Closed,Value 3
Case3799,0,2012-07-09 12:14:15+00:00,Assign seriousness,Value 1
Case3799,1,2012-07-12 05:03:26+00:00,Take in charge ticket,Value 13
Case3799,2,2012-07-23 10:52:59+00:00,Resolve ticket,Value 13
Case3799,3,2012-08-09 12:20:31+00:00,Closed,Value 5
Case3800,0,2012-01-05 15:00:36+00:00,Assign seriousness,Value 1
Case3800,1,2012-01-16 06:35:07+00:00,Take in charge ticket,Value 2
Case3800,2,2012-01-16 06:37:16+00:00,Wait,Value 2
Case3800,3,2012-01-16 06:54:49+00:00,Resolve ticket,Value 2
Case3800,4,2012-02-08 06:20:27+00:00,Closed,Value 5
Case3801,0,2012-03-07 14:56:32+00:00,Assign seriousness,Value 1
Case3801,1,2012-03-07 14:56:41+00:00,Take in charge ticket,Value 1
Case3801,2,2012-03-08 12:52:58+00:00,Resolve ticket,Value 1
Case3801,3,2012-04-20 13:00:34+00:00,Closed,Value 5
Case3802,0,2012-12-13 09:36:24+00:00,Insert ticket,Value 13
Case3802,1,2012-12-13 09:44:17+00:00,Assign seriousness,Value 1
Case3802,2,2013-01-08 10:00:50+00:00,Resolve ticket,Value 1
Case3802,3,2013-01-23 10:01:06+00:00,Closed,Value 3
Case3803,0,2011-10-03 11:50:24+00:00,Assign seriousness,Value 1
Case3803,1,2011-10-05 05:51:44+00:00,Assign seriousness,Value 2
Case3803,2,2011-10-05 05:54:37+00:00,Resolve ticket,Value 2
Case3803,3,2011-11-03 14:00:26+00:00,Closed,Value 5
Case3804,0,2012-05-02 06:19:44+00:00,Assign seriousness,Value 1
Case3804,1,2012-05-03 05:00:59+00:00,Take in charge ticket,Value 9
